name,address,phone,timestamp,product1,unit_price1,quantity1,product2,unit_price2,quantity2,product3,unit_price3,quantity3
"Megan Flores","513 Mcpherson Course, Suarezfort, TN 98431","034-658-1983","2022-01-13 15:17:31","ZX Spectrum",115.53,1,"",0.00,0,"",0.00,0
"Kevin Salazar","254 Moody Oval Apt. 410, East Craigview, KY 81666","001-340-491-2088","2022-09-16 13:15:23","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Dylan Johnson","Unit 7018 Box 8331, DPO AE 56146","947.670.3978","2022-07-20 23:08:08","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Heather Small","3169 Valerie Mission Apt. 342, South Nicholeburgh, NY 39131","720-106-6352","2022-04-08 00:39:05","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Catherine Leblanc","Unit 2461 Box 9287, DPO AE 02080","001-602-083-2188","2022-11-01 13:00:39","Commodore 64",75.11,1,"",0.00,0,"",0.00,0
"Eric Lewis","9538 Stephanie Islands, East Rachael, FM 40115","+1-154-178-1555","2022-05-04 05:03:33","Commodore 64",58.21,1,"",0.00,0,"",0.00,0
"Michael Bailey","79971 Morse Overpass, East Crystalland, UT 23185","2495402229","2022-05-16 03:02:57","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Thomas Harrison","18717 Rogers Curve Apt. 168, South Jessicafurt, PA 99881","025-278-2517","2022-10-17 15:59:59","Commodore 64",71.48,1,"MAX Machine",77.77,1,"",0.00,0
"Mary Collins","4802 Bishop Park Suite 182, Moraland, OK 76210","001-265-713-7283","2022-03-11 05:03:11","Amiga",84.24,1,"Commodore 64",71.48,1,"PET",60.92,1
"William Griffin","073 Miles Drive, Lake Julianchester, WV 54445","+1-094-155-9485","2022-02-27 08:06:21","Commodore 64",71.48,1,"ZX Spectrum",134.00,1,"",0.00,0
"Maria Collins","246 Oliver Spurs Suite 890, Johnbury, IN 60329","5570407169","2022-05-12 19:12:22","Atari TT",74.00,2,"",0.00,0,"",0.00,0
"Erin Nguyen","451 Travis Road, Willisbury, AK 93914","001-306-986-4439","2022-08-15 06:20:31","ZX Spectrum",120.78,1,"Commodore 64",71.48,1,"",0.00,0
"Mrs. Regina White","Unit 6629 Box 0564, DPO AA 47407","110.677.9138","2022-01-23 18:47:48","Commodore 64",62.01,1,"",0.00,0,"",0.00,0
"Nathan Moore","1689 West Mission, Cortezside, OK 73683","1422615620","2022-01-29 08:10:42","Amiga",70.55,1,"",0.00,0,"",0.00,0
"Cathy Johnson","7296 Hayes Throughway Apt. 000, Briannabury, TN 61364","8749842272","2022-12-11 02:02:11","Apple II",62.23,1,"",0.00,0,"",0.00,0
"Joshua Foley","949 Scott Ramp, East Shelby, PA 90938","+1-137-185-9076","2022-12-16 12:38:17","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Stephanie Sampson","20913 Smith Squares Apt. 977, Kennethshire, AK 89991","1947853160","2022-08-05 11:05:10","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Patrick Banks","12466 Tracey Branch Suite 993, West Jennifer, AS 22319","785.602.3345","2022-06-13 01:36:09","Commodore 64",85.11,2,"",0.00,0,"",0.00,0
"Eddie Montes","002 Lane Manors Suite 193, Cooperstad, MP 89756","179-963-5389","2022-02-05 08:12:06","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Makayla Holder","4004 Kelsey Stream Suite 078, Millerburgh, SD 18079","(865)549-2797","2022-02-19 11:31:19","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Jeffrey Holland","4379 Sarah Station Apt. 017, East Rebecca, ID 14853","+1-595-422-9406","2022-03-10 05:53:41","Apple II",55.56,1,"",0.00,0,"",0.00,0
"Michael Patel","08017 Chambers View Apt. 776, Bartonside, NH 68192","(756)955-0876","2022-05-12 18:22:31","Apple II Plus",51.95,1,"ZX Spectrum",98.47,1,"",0.00,0
"Jennifer Lucas","94082 Lawrence Mission Suite 697, New John, AK 31292","867.102.8727","2022-03-14 03:46:05","Commodore 64",71.48,2,"Commodore 16",114.10,1,"",0.00,0
"Steven Clarke","8941 Li Lodge, South Keithmouth, MN 70114","785-583-6659","2022-05-15 17:53:51","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Erin Davis","006 Jessica Alley Apt. 220, Hallchester, SD 44129","315-206-8062","2022-03-02 22:09:00","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Tyler Howard","7777 Scott Pine Suite 546, East Jenniferbury, HI 36654","001-958-355-9183","2022-01-24 12:45:37","BBC Micro",63.54,1,"Apple II",52.90,1,"Amiga",84.24,1
"Diane Clark","522 Brown Mews Apt. 532, Daleshire, IA 52499","(695)662-2800","2022-12-25 10:50:35","Commodore 64",71.48,1,"VTech Laser 200",65.10,1,"ZX Spectrum",120.78,1
"Tyler Parrish","2228 Amanda Pines Apt. 674, Westburgh, MA 33304","(668)106-9594","2022-02-10 19:52:34","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Daniel Gentry","268 Hicks Fork Apt. 705, Baxterside, NC 17880","(984)731-0900","2022-01-14 23:01:45","Commodore 64",69.13,2,"",0.00,0,"",0.00,0
"Kyle Hancock","529 Schwartz Groves, Keithburgh, IA 16407","223.033.2936","2022-09-05 21:03:34","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Veronica Anderson","2239 Brittany Burgs Apt. 441, Lake Derek, CA 40133","722-664-7320","2022-10-10 23:05:36","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Alexis Hunter","1115 Theresa Turnpike, South Thomasmouth, GU 37691","2926116425","2022-09-02 10:33:32","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Mark Delgado","575 Smith Corners, South Luke, ME 55812","1086983948","2022-06-08 10:26:29","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Caitlyn Houston","0282 Hernandez Grove Suite 267, Port Eric, AS 84101","(385)093-8905","2022-09-23 12:07:02","BBC Micro",55.51,1,"Timex Sinclair 2048",85.07,1,"Apple II",52.90,1
"Michael Macias","799 Dixon Glens Apt. 878, Shermanside, CO 60392","001-009-043-2742","2022-01-03 16:51:45","BBC Micro",62.04,1,"Commodore 64",71.48,1,"",0.00,0
"Raymond Williams","776 Melissa Harbor Suite 031, New Megan, HI 75735","010-174-1575","2022-12-21 00:40:29","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Michael Krueger","875 Taylor Loop Apt. 003, South Deanna, IN 82245","+1-435-298-4063","2022-01-20 21:34:58","MO5",89.02,1,"",0.00,0,"",0.00,0
"Mr. Christopher Williams","45621 Hamilton Neck Apt. 921, West Sandraville, AL 45581","001-667-707-7974","2022-04-11 03:57:31","Amiga",84.24,1,"",0.00,0,"",0.00,0
"James Williams","76095 Wilson Springs, North Davidchester, NC 86201","(506)643-0591","2022-06-28 15:15:27","Amiga",76.45,1,"",0.00,0,"",0.00,0
"Joel Doyle Jr.","99886 Garrett Mount, Davisbury, VI 91337","001-759-449-8875","2022-06-18 02:11:57","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Eric Lane","21820 Cindy Groves, North Jeffreyberg, GU 60107","+1-415-919-8449","2022-01-12 21:34:38","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Courtney Porter","24775 Thomas Brook Apt. 198, East Anthonystad, UT 85806","739-508-0642","2022-07-12 12:44:49","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Julie West","7330 Joseph Wall, Lake Beth, IL 82198","001-014-820-8348","2022-07-06 00:38:12","Commodore 64",71.48,1,"Amiga",71.66,1,"",0.00,0
"Travis Cooke","34690 Ramos Forks Suite 519, Tamiside, NC 78076","585-464-7470","2022-02-13 20:49:21","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Jaime Mcknight","9430 Michael Spur Apt. 992, North Isaac, OH 82555","385-276-7055","2022-12-23 19:14:10","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Mrs. Sandy Soto DDS","7498 Melissa Pines, New Micheal, TN 78463","(651)186-0091","2022-01-21 08:58:15","BBC Micro",50.13,1,"",0.00,0,"",0.00,0
"Michael Hartman","234 Mcmillan Ways Suite 366, Lake Joannamouth, WA 21351","001-027-073-4785","2022-05-24 14:33:38","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Laura Bailey","7899 Jeffrey Mews, Whitefort, NC 25155","(935)274-4127","2022-03-17 01:32:27","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Elizabeth Rodriguez","8487 Lisa View, Dwayneview, WI 85546","001-619-146-1286","2022-08-10 00:36:00","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Ashley Brewer","275 Alyssa Bypass, Lake Alexanderbury, CA 61143","250-042-5564","2022-01-31 19:56:36","Amiga",68.80,1,"BBC Micro",55.51,1,"",0.00,0
"Brandi Novak","312 Jane Freeway, Port Lawrencemouth, OK 71444","217-545-2291","2022-12-09 14:27:36","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Katherine Ray","69326 Jones Lake Suite 451, North Meganbury, NH 07035","+1-572-006-2460","2022-12-24 09:48:37","Comx-35",103.59,1,"",0.00,0,"",0.00,0
"Lindsay Butler","8056 Jessica Mountains, North Tami, FM 49724","(551)094-7901","2022-06-30 05:27:49","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Stacy Waller","83657 Ortiz Shoals, Lake Jerrymouth, WI 13568","+1-939-442-0806","2022-03-25 08:09:41","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Jason Garcia","36616 Walter Plains Suite 322, West Mark, KY 16938","485-762-3418","2022-05-06 02:02:01","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Heather Green","4216 Craig Center, North Brettfort, NH 72872","019-500-5527","2022-03-31 22:53:17","Apple II",49.27,1,"",0.00,0,"",0.00,0
"Amy Brown","939 Brett Mission Apt. 574, Nathanielside, ID 31703","+1-244-656-9272","2022-11-02 09:57:04","Amiga",70.53,2,"",0.00,0,"",0.00,0
"Lori Deleon","460 Lori Junction, Beverlymouth, MD 60517","+1-870-174-6220","2022-04-17 03:36:38","Apple II",52.90,1,"",0.00,0,"",0.00,0
"David Brewer","6098 Carolyn Passage Suite 197, Tammytown, GU 83864","(435)472-7084","2022-10-19 05:15:19","Commodore 64",67.38,1,"",0.00,0,"",0.00,0
"Michael Taylor","6019 Mary Road, Jeremyfort, PA 97469","(771)499-4677","2022-05-18 14:19:58","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Jonathan Shah","67048 Bradley Estates Apt. 289, Edwardshaven, VA 94357","001-326-686-0022","2022-07-02 15:58:26","Amiga",87.42,1,"",0.00,0,"",0.00,0
"Sean Zimmerman","121 Mitchell Trail Apt. 747, South Meganfurt, SD 52231","(679)108-1144","2022-06-02 06:17:44","Amiga",80.12,1,"",0.00,0,"",0.00,0
"Madeline Shields","3065 Diane Camp Apt. 988, Port David, AS 11960","482-317-8059","2022-08-02 15:57:05","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Pamela Heath","29592 Jose River Suite 469, Anthonymouth, AZ 26498","(455)701-8818","2022-11-19 13:22:02","ZX Spectrum",138.37,1,"",0.00,0,"",0.00,0
"Kristin Morgan","01281 Harvey Rue, Kennethburgh, KY 24656","+1-328-857-8964","2022-09-25 19:19:50","GEM 1000",83.44,1,"",0.00,0,"",0.00,0
"Monique Fuller","PSC 1699, Box 5532, APO AA 60801","(645)066-6727","2022-04-23 19:35:26","ZX Spectrum",131.01,1,"",0.00,0,"",0.00,0
"Ryan Freeman","132 Martin Run Suite 706, Deborahbury, IL 18302","001-784-454-4811","2022-11-07 14:12:58","Commodore 64",71.48,1,"KC 87",64.15,1,"Sord M200 Smart Home Computer",87.55,1
"Randall Davis","Unit 1722 Box 8892, DPO AE 55150","292.096.3439","2022-07-31 03:22:15","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Pamela Walker","05360 Martinez View Apt. 626, Reyesville, IN 11579","+1-582-036-4990","2022-02-20 18:52:08","ZX Spectrum",120.78,1,"Timex Sinclair 2048",101.13,1,"",0.00,0
"Jose Wolf","Unit 1139 Box 1155, DPO AE 67374","+1-710-305-7612","2022-10-17 12:02:38","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Carrie Grant","6544 Chase Street, South Marcshire, FM 18503","332.050.3993","2022-04-18 05:22:22","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Malik Hopkins","611 John Inlet Apt. 552, Lake Emilyhaven, AZ 59872","+1-872-655-7351","2022-03-23 08:41:24","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Lawrence Payne","61575 Deborah Rue Suite 713, Martinmouth, NV 58803","096-504-5619","2022-12-23 18:23:39","Apple II",59.28,1,"ZX Spectrum",120.78,1,"",0.00,0
"Nicholas Good","1461 Sheila Mountains Suite 959, Edwardton, PR 90862","(896)648-9754","2022-05-25 14:19:29","BBC Micro",54.86,1,"",0.00,0,"",0.00,0
"Donna Baker","33090 Ford Roads Apt. 017, Rodriguezland, GU 81389","612-248-9353","2022-09-25 16:54:42","Commodore 64",73.13,1,"",0.00,0,"",0.00,0
"Todd Erickson","6927 Bradley Dale, North Matthewville, WV 22746","211-664-6464","2022-03-20 19:14:46","Amiga",84.24,2,"",0.00,0,"",0.00,0
"Kenneth Hull","503 Herrera Falls Apt. 587, New Connie, SD 56782","+1-908-191-3876","2022-06-04 20:00:48","Commodore 64",82.18,1,"",0.00,0,"",0.00,0
"Richard Carroll","Unit 6177 Box 0250, DPO AP 21227","+1-919-520-4995","2022-12-06 23:17:12","Amiga",83.68,1,"",0.00,0,"",0.00,0
"Mr. Jason Thomas","865 Nicole Brook, Leeshire, MN 26428","(456)087-0551","2022-01-17 04:11:27","ZX Spectrum",137.37,1,"",0.00,0,"",0.00,0
"Benjamin Alvarez","2717 Hernandez Overpass, Markton, VA 62521","793.455.2208","2022-06-15 05:13:23","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Michelle Garcia","436 Simmons Springs Apt. 275, Charlesview, CO 97073","025-099-4380","2022-01-06 16:46:45","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Jason Jordan","PSC 3129, Box 9637, APO AP 37278","5566600012","2022-06-22 08:10:17","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Kimberly Reed","USNV Rogers, FPO AA 30905","7523950566","2022-03-01 03:33:04","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Nicholas Mcmillan","5168 Rodriguez Rue, Port Michaelton, FM 13187","900.535.7899","2022-11-01 23:06:33","ZX Spectrum",120.78,1,"Pecom 32",74.42,1,"",0.00,0
"Monica Williams","39606 Oconnor Locks Apt. 174, Amyberg, KY 03831","515-466-4751","2022-05-12 13:35:56","Commodore 116",74.29,1,"",0.00,0,"",0.00,0
"Christina Hernandez","7324 Cameron Ports Apt. 726, Andreatown, KS 40062","+1-965-733-5270","2022-05-14 08:35:57","Amiga",92.20,1,"Dragon 32",60.21,1,"",0.00,0
"Steven Ashley","456 Harper Park, New Kathrynhaven, KY 90847","+1-040-357-4292","2022-07-18 01:26:08","ZX Spectrum",134.41,1,"",0.00,0,"",0.00,0
"Stacy Holt","7728 Owens Skyway, Priceville, AL 72427","262-572-1684","2022-01-03 08:05:32","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Mr. Gavin Moran","Unit 0739 Box 4005, DPO AP 62966","001-087-980-8920","2022-04-25 13:05:49","Commodore 64",60.18,1,"",0.00,0,"",0.00,0
"Katie Campbell","226 Brock Mall, New Juan, IL 74800","001-840-899-9189","2022-05-04 03:18:56","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Felicia Morris","44306 Kristina Shore, East Andreshire, WI 78498","001-039-873-7993","2022-07-08 08:21:16","SC-3000",89.43,1,"",0.00,0,"",0.00,0
"Nancy Lopez","46324 Forbes Fall, Gonzalezmouth, UT 74228","+1-455-567-6372","2022-12-20 15:14:55","Apple IIGS",105.54,1,"",0.00,0,"",0.00,0
"Anthony Russell","336 Smith Throughway, Mahoneyberg, CT 20718","795.081.3765","2022-12-07 04:42:32","MicroBee",74.07,1,"Apple II",52.90,1,"",0.00,0
"Tanya Mendez","3431 Antonio Track Apt. 988, Longside, MH 06954","+1-843-837-0520","2022-09-13 03:39:22","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Samantha Paul","28966 Scott Squares Suite 495, North Maryton, OH 09792","725.179.1825","2022-07-29 19:41:12","Apple II",52.90,1,"Commodore 64",71.48,1,"",0.00,0
"Barry Anderson","116 Yang Loaf, Louisbury, NJ 21170","+1-598-917-5386","2022-02-04 04:36:59","ZX Spectrum",112.94,1,"",0.00,0,"",0.00,0
"Robert Andrews","056 Wilson Wall Apt. 559, Kelseyport, AK 84796","001-195-543-4820","2022-02-27 09:27:11","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Linda Stewart","290 Davis Springs, Davidshire, GA 12511","001-045-562-0552","2022-08-29 09:40:09","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Sandra Sanford","045 Charles Crescent, Port Tony, MT 07570","001-870-739-7382","2022-10-20 00:09:46","Alpha",128.49,1,"",0.00,0,"",0.00,0
"Adrienne Daniels","33760 Lucas Corners Suite 971, North Phillip, AZ 63840","667.419.9712","2022-04-28 15:38:00","Amiga",84.24,1,"Commodore 64",57.99,1,"",0.00,0
"Samuel Hanna","7667 Jeremiah Mountains Suite 417, Jeremyshire, LA 33454","001-665-404-2778","2022-11-18 16:35:10","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Joshua Haynes","3094 Sara Plaza, Rebeccatown, NJ 72119","873.333.8030","2022-09-23 07:20:18","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"April Thompson","917 Marissa Grove, North Bettyborough, ND 40847","691-885-1084","2022-01-28 10:29:44","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Jacob Armstrong","USS Moore, FPO AP 29764","(701)482-9214","2022-12-02 11:24:17","Commodore 64",71.48,1,"Amiga",84.24,1,"",0.00,0
"Gabriela Bryant","0679 Lisa Crescent, Markville, SC 61695","758-241-2088","2022-05-19 00:10:09","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Andrew Alvarez","8575 Christian Mount, North Michaelhaven, DE 61251","630-136-1835","2022-09-09 15:53:02","Commodore 64",75.94,1,"",0.00,0,"",0.00,0
"Luke Baker","685 John Spurs, Ginahaven, NV 56543","333-940-5681","2022-12-16 00:05:05","Commodore 64",73.37,1,"Amiga",84.24,1,"",0.00,0
"Todd Sharp","902 Carpenter Plaza Suite 549, East Mary, ID 09665","(582)362-8180","2022-09-13 07:23:49","Commodore 64",71.48,1,"ZX Spectrum",120.78,1,"Amiga",84.24,1
"Randy Gonzales","432 Kimberly Drives Suite 386, Vasquezfurt, WI 72266","747.958.6244","2022-11-25 08:35:10","Prológica CP-400",103.99,1,"",0.00,0,"",0.00,0
"Patrick Bonilla","6597 Teresa Loaf Apt. 794, Schultzview, HI 55647","920.824.3364","2022-08-22 01:18:43","Amiga",87.35,1,"",0.00,0,"",0.00,0
"Leon Torres","8495 Karen Pass, Port Daniellemouth, NJ 39480","466.641.4976","2022-12-24 05:16:44","Amiga",84.24,1,"Commodore 64",71.48,1,"",0.00,0
"Ashley Williams","61629 Tracy Walks, South Brandon, NH 80281","(692)672-8744","2022-12-25 18:56:52","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Joel Ramirez","1147 Scott Route, Port Davidberg, SD 22307","996-281-7496","2022-08-22 09:26:20","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"James Myers","79809 David Place Apt. 060, East Kimberlyborough, VI 16314","489-115-1372","2022-04-14 08:27:08","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Stephanie Martin","87761 Perez Key Suite 961, South Scottburgh, VI 49362","(504)250-2036","2022-05-05 20:31:54","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Carlos Phillips Jr.","744 Laura Estates, North Elizabethview, MT 50459","1067148988","2022-12-16 01:18:06","Commodore 64",71.48,1,"Amiga",84.24,2,"",0.00,0
"Danielle Shaw","29352 Brown Mills Suite 985, New Sethmouth, IA 20963","526.939.0207","2022-01-24 01:30:55","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Sandra Lin","7435 Butler Cove, West Veronica, NE 75139","(520)534-3937","2022-01-04 22:51:22","ZX Spectrum",120.78,1,"Franklin ACE",81.74,1,"",0.00,0
"Cassandra Ferguson","034 Castro Wells, Briannabury, PA 65130","949-336-4898","2022-04-22 13:49:01","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Caitlyn Murphy","63053 Patterson Street, Dianetown, NC 53532","+1-615-161-3895","2022-10-15 15:51:33","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"John Smith","2856 Kevin Cove, Padillamouth, VI 67816","001-868-994-0929","2022-01-21 10:38:45","ZX Spectrum",120.78,1,"Coleco Adam",104.11,1,"",0.00,0
"Olivia Wilson","296 Rojas Vista Suite 759, Laurenstad, WI 68632","195-914-5742","2022-10-25 11:42:16","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Emma Anderson","27135 Bradley Mountains, West Amandashire, NH 66689","(954)667-9928","2022-12-08 13:26:15","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Laura Hall","USS Bolton, FPO AA 77316","+1-599-878-2902","2022-04-19 10:51:07","BBC Micro",48.36,1,"Commodore 64",71.48,1,"",0.00,0
"William Roberts","668 Roberts Villages, New Karen, TX 81984","+1-057-819-6172","2022-03-16 03:07:40","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Anita Bishop","595 Susan Loaf, East Terri, SD 60402","(592)623-7087","2022-11-15 00:45:57","Amiga",84.24,1,"Commodore 64",71.48,1,"",0.00,0
"Juan Dunn","217 Christina Brook, Edwardsbury, TN 99565","(255)411-1486","2022-10-11 15:16:32","Exidy Sorcerer",91.22,1,"",0.00,0,"",0.00,0
"Brenda Ellison","832 Flores Field, North Beth, SC 13238","001-859-704-6579","2022-04-12 21:57:18","Colour Genie",111.18,1,"Commodore 64",71.48,1,"",0.00,0
"Shannon Blanchard","92214 Morgan Hills, Port Rebeccaland, TN 99224","(801)101-1152","2022-07-17 03:53:18","ZX Spectrum",120.78,1,"Amiga",72.74,1,"",0.00,0
"Dr. Casey Sutton DVM","414 Brian Row, Brooketown, VT 83288","0992986955","2022-05-14 13:29:15","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Daniel Powers","24974 Anthony Shores Apt. 681, Carlton, PR 62109","(766)837-5600","2022-11-18 11:27:54","Amiga",84.24,1,"Commodore 64",71.48,1,"",0.00,0
"Terry Brown","8354 Lucas Street, Shepardmouth, IL 66998","151.328.5077","2022-05-06 11:43:55","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Jennifer Clark","8697 Anne Prairie, New Rodneyborough, OR 68804","(604)273-3736","2022-02-20 05:05:36","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Timothy Davis","96023 Brandt Union Suite 079, East Seanstad, DC 50159","277-043-0236","2022-06-12 06:08:53","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Malik Miller","39384 Monica Gateway, Raymondshire, ID 66806","968.524.0999","2022-03-16 23:56:45","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Elizabeth Woods","3003 Melinda Ville, Webbtown, NY 81985","498.304.9473","2022-07-10 14:14:35","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Brian Perkins","83442 Robert Extensions, Jamesville, AL 14463","(385)748-3969","2022-03-11 02:48:53","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Duane Hendricks","7077 Rodriguez Groves, Teresaton, DE 28755","(208)597-4128","2022-10-04 14:50:05","Amiga",84.24,1,"Beta",119.65,1,"ZX Spectrum",120.78,1
"Lauren Jenkins","8574 Hubbard Tunnel, Port Johnville, VI 10045","539-265-7132","2022-07-07 04:46:14","ZX Spectrum",121.66,1,"",0.00,0,"",0.00,0
"Travis Morse","2523 Johnson Coves Apt. 433, Sampsonchester, MN 10905","001-034-862-8794","2022-07-24 06:17:06","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Shelly Johnson","2580 Allen Inlet Suite 395, Lake Laurenfurt, AL 92006","+1-759-842-9118","2022-09-23 22:31:31","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Richard Bush","99029 Penny Station, Timothyville, IL 14038","(889)154-4916","2022-01-03 09:23:07","Commodore 64",71.68,1,"ZX Spectrum",120.78,1,"",0.00,0
"Juan Hoffman","8863 John Loop, East Thomastown, IA 12291","(212)805-0038","2022-10-03 17:23:33","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Linda Williams","597 Castillo Brooks Suite 428, North Jennifer, AL 58607","001-372-401-4189","2022-09-01 08:11:25","West PC-800",57.98,1,"Commodore 64",81.13,1,"",0.00,0
"Nicole Brown","70608 Benjamin Mountain Apt. 174, Valerieburgh, DE 51267","001-327-305-4496","2022-06-17 16:29:10","Amiga",68.38,2,"Commodore 64",71.48,1,"",0.00,0
"Monique Hopkins","PSC 0596, Box 4248, APO AE 41791","8396469468","2022-03-16 15:19:04","Commodore 64",62.39,1,"",0.00,0,"",0.00,0
"Donald Mccoy","1969 James Street, South Ruth, MS 45120","296.742.0700","2022-12-05 05:30:11","ZX Spectrum",139.63,1,"Amiga",82.23,1,"",0.00,0
"William Roberts","668 Roberts Villages, New Karen, TX 81984","+1-057-819-6172","2022-01-03 13:46:01","Amiga",84.24,1,"Commodore 64",83.81,1,"",0.00,0
